participant_id,participant_hash,item_order,latin_square_group,experimental_condition,word_position,word_index_0based,word,word_raw,cs_point,first_pass_reading_time,first_pass_move_direction,num_reread_events,rereading_time,total_reading_time,had_regression,newline_flag,parse_status,suitability,error_rate,accuracy
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,43,42,mono_de,6,5.0,Szenen,Szenen,0,878.0,forward,0,0.0,878.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,43,42,mono_de,7,6.0,für,für,0,681.0,forward,0,0.0,681.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,43,42,mono_de,8,7.0,verschiedene,verschiedene,0,688.0,forward,0,0.0,688.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,43,42,mono_de,9,8.0,Gruppen,Gruppen,0,586.0,forward,0,0.0,586.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,43,42,mono_de,10,9.0,gebrauchen.,gebrauchen.,0,970.0,forward,0,0.0,970.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,44,43,mono_de,1,0.0,Es,Es,0,1986.0,forward,0,0.0,1986.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,44,43,mono_de,2,1.0,muß,muß,0,732.0,forward,0,0.0,732.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,44,43,mono_de,3,2.0,ja,ja,0,594.0,forward,0,0.0,594.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,44,43,mono_de,4,3.0,nicht,nicht,0,709.0,forward,0,0.0,709.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,44,43,mono_de,5,4.0,"sein,",sein%2C,0,1862.0,forward,0,0.0,1862.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,44,43,mono_de,6,5.0,daß,daß,0,926.0,forward,0,0.0,926.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,44,43,mono_de,7,6.0,jede,jede,0,804.0,forward,0,0.0,804.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,44,43,mono_de,8,7.0,Gruppe,Gruppe,0,649.0,forward,0,0.0,649.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,44,43,mono_de,9,8.0,ein,ein,0,861.0,forward,0,0.0,861.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,44,43,mono_de,10,9.0,Theaterstück,Theaterstück,0,1417.0,forward,0,0.0,1417.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,44,43,mono_de,11,10.0,"aufführt,",aufführt%2C,0,790.0,forward,0,0.0,790.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,44,43,mono_de,12,11.0,sondern,sondern,0,584.0,forward,0,0.0,584.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,44,43,mono_de,13,12.0,daß,daß,0,1639.0,forward,0,0.0,1639.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,44,43,mono_de,14,13.0,eine,eine,0,750.0,forward,0,0.0,750.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,44,43,mono_de,15,14.0,die,die,0,605.0,forward,0,0.0,605.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,44,43,mono_de,16,15.0,elektrische,elektrische,0,604.0,forward,0,0.0,604.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,44,43,mono_de,17,16.0,Welt,Welt,0,631.0,forward,0,0.0,631.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,44,43,mono_de,18,17.0,"übernimmt,",übernimmt%2C,0,755.0,forward,0,0.0,755.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,44,43,mono_de,19,18.0,eine,eine,0,848.0,forward,0,0.0,848.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,44,43,mono_de,20,19.0,übernimmt,übernimmt,0,839.0,forward,0,0.0,839.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,44,43,mono_de,21,20.0,das,das,0,567.0,forward,0,0.0,567.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,44,43,mono_de,22,21.0,"Schlaraffenland,",Schlaraffenland%2C,0,3521.0,forward,0,0.0,3521.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,44,43,mono_de,23,22.0,eine,eine,0,723.0,forward,0,0.0,723.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,44,43,mono_de,24,23.0,übernimmt,übernimmt,0,827.0,forward,0,0.0,827.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,44,43,mono_de,25,24.0,verkehrte,verkehrte,0,999.0,forward,0,0.0,999.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,44,43,mono_de,26,25.0,Welt.,Welt.,0,1958.0,forward,0,0.0,1958.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,45,44,mono_de,1,0.0,Um,Um,0,1208.0,forward,0,0.0,1208.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,45,44,mono_de,2,1.0,ins,ins,0,522.0,forward,0,0.0,522.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,45,44,mono_de,3,2.0,Schlaraffenland,Schlaraffenland,0,1076.0,forward,0,0.0,1076.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,45,44,mono_de,4,3.0,zu,zu,0,747.0,forward,0,0.0,747.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,45,44,mono_de,5,4.0,"kommen,",kommen%2C,0,636.0,forward,0,0.0,636.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,45,44,mono_de,6,5.0,muß,muß,0,847.0,forward,0,0.0,847.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,45,44,mono_de,7,6.0,man,man,0,621.0,forward,0,0.0,621.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,45,44,mono_de,8,7.0,jene,jene,0,625.0,forward,0,0.0,625.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,45,44,mono_de,9,8.0,und,und,0,912.0,forward,0,0.0,912.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,45,44,mono_de,10,9.0,diese,diese,0,721.0,forward,0,0.0,721.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,45,44,mono_de,11,10.0,Bedingung,Bedingung,0,696.0,forward,0,0.0,696.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,45,44,mono_de,12,11.0,erfüllen.,erfüllen.,0,1562.0,forward,0,0.0,1562.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,46,45,mono_de,1,0.0,Denn,Denn,0,982.0,forward,1,1507.0,2489.0,True,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,46,45,mono_de,2,1.0,da,da,0,1538.0,backward,1,534.0,2072.0,True,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,46,45,mono_de,3,4.0,sind,sind,0,486.0,forward,0,0.0,486.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,46,45,mono_de,4,5.0,so,so,0,507.0,forward,0,0.0,507.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,46,45,mono_de,5,6.0,viele,viele,0,472.0,forward,0,0.0,472.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,46,45,mono_de,6,7.0,Personen,Personen,0,518.0,forward,0,0.0,518.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,46,45,mono_de,7,8.0,"drin,",drin%2C,0,663.0,forward,0,0.0,663.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,46,45,mono_de,8,9.0,die,die,0,650.0,forward,0,0.0,650.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,46,45,mono_de,9,10.0,Kinder,Kinder,0,620.0,forward,0,0.0,620.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,46,45,mono_de,10,11.0,die,die,0,677.0,forward,0,0.0,677.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,46,45,mono_de,11,12.0,überhaupt,überhaupt,0,1045.0,forward,0,0.0,1045.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,46,45,mono_de,12,13.0,noch,noch,0,590.0,forward,0,0.0,590.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,46,45,mono_de,13,14.0,keine,keine,0,645.0,forward,0,0.0,645.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,46,45,mono_de,14,15.0,Fremdsprache,Fremdsprache,0,3966.0,forward,0,0.0,3966.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,46,45,mono_de,15,16.0,können.,können.,0,765.0,forward,0,0.0,765.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,47,46,mono_de,1,0.0,Ich,Ich,0,1771.0,forward,0,0.0,1771.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,47,46,mono_de,2,1.0,hab,hab,0,542.0,forward,0,0.0,542.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,47,46,mono_de,3,2.0,mich,mich,0,506.0,forward,0,0.0,506.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,47,46,mono_de,4,3.0,auch,auch,0,557.0,forward,0,0.0,557.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,47,46,mono_de,5,4.0,"gewundert,",gewundert%2C,0,620.0,forward,0,0.0,620.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,47,46,mono_de,6,5.0,ich,ich,0,737.0,forward,0,0.0,737.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,47,46,mono_de,7,6.0,hab,hab,0,520.0,forward,0,0.0,520.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,47,46,mono_de,8,7.0,nämlich,nämlich,0,671.0,forward,0,0.0,671.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,47,46,mono_de,9,8.0,für,für,0,584.0,forward,0,0.0,584.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,47,46,mono_de,10,9.0,mich,mich,0,681.0,forward,0,0.0,681.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,47,46,mono_de,11,10.0,eine,eine,0,634.0,forward,0,0.0,634.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,47,46,mono_de,12,11.0,Kassette,Kassette,0,833.0,forward,0,0.0,833.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,47,46,mono_de,13,12.0,gekauft.,gekauft.,0,1534.0,forward,0,0.0,1534.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,48,47,mono_de,1,0.0,Mit,Mit,0,1288.0,forward,0,0.0,1288.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,48,47,mono_de,2,1.0,meinen,meinen,0,839.0,forward,0,0.0,839.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,48,47,mono_de,3,2.0,Eltern,Eltern,0,546.0,forward,0,0.0,546.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,48,47,mono_de,4,3.0,darf,darf,0,608.0,forward,0,0.0,608.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,48,47,mono_de,5,4.0,ich,ich,0,784.0,forward,0,0.0,784.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,48,47,mono_de,6,5.0,nicht,nicht,0,593.0,forward,0,0.0,593.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,48,47,mono_de,7,6.0,so,so,0,848.0,forward,0,0.0,848.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,48,47,mono_de,8,7.0,Deutsch,Deutsch,0,963.0,forward,0,0.0,963.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,48,47,mono_de,9,8.0,reden.,reden.,0,1351.0,forward,0,0.0,1351.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,49,48,mono_de,1,0.0,Das,Das,0,1755.0,forward,0,0.0,1755.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,49,48,mono_de,2,1.0,ist,ist,0,535.0,forward,0,0.0,535.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,49,48,mono_de,3,2.0,voll,voll,0,321.0,forward,0,0.0,321.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,49,48,mono_de,4,3.0,"falsch,",falsch%2C,0,582.0,forward,0,0.0,582.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,49,48,mono_de,5,4.0,weißt,weißt,0,519.0,forward,0,0.0,519.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,49,48,mono_de,6,5.0,"du,",du%2C,0,500.0,forward,0,0.0,500.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,49,48,mono_de,7,6.0,wenn,wenn,0,895.0,forward,0,0.0,895.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,49,48,mono_de,8,7.0,du,du,0,545.0,forward,0,0.0,545.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,49,48,mono_de,9,8.0,in,in,0,563.0,forward,0,0.0,563.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,49,48,mono_de,10,9.0,der,der,0,538.0,forward,0,0.0,538.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,49,48,mono_de,11,10.0,Türkei,Türkei,0,649.0,forward,0,0.0,649.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,49,48,mono_de,12,11.0,"bist,",bist%2C,0,624.0,forward,0,0.0,624.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,49,48,mono_de,13,12.0,bist,bist,0,1055.0,forward,0,0.0,1055.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,49,48,mono_de,14,13.0,du,du,0,612.0,forward,0,0.0,612.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,49,48,mono_de,15,14.0,dran,dran,0,643.0,forward,0,0.0,643.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,49,48,mono_de,16,15.0,"gewöhnt,",gewöhnt%2C,0,1226.0,forward,0,0.0,1226.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,49,48,mono_de,17,16.0,du,du,0,547.0,forward,0,0.0,547.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,49,48,mono_de,18,17.0,redest,redest,0,781.0,forward,0,0.0,781.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,49,48,mono_de,19,18.0,dann,dann,0,497.0,forward,0,0.0,497.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,49,48,mono_de,20,19.0,"Türkisch,",Türkisch%2C,0,749.0,forward,0,0.0,749.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,49,48,mono_de,21,20.0,und,und,0,691.0,forward,0,0.0,691.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,49,48,mono_de,22,21.0,dann,dann,0,1125.0,forward,0,0.0,1125.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,49,48,mono_de,23,22.0,auf,auf,0,1040.0,forward,0,0.0,1040.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,49,48,mono_de,24,23.0,einmal,einmal,0,877.0,forward,0,0.0,877.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,49,48,mono_de,25,24.0,sagst,sagst,0,809.0,forward,0,0.0,809.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,49,48,mono_de,26,25.0,du,du,0,515.0,forward,0,0.0,515.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,49,48,mono_de,27,26.0,ein,ein,0,831.0,forward,0,0.0,831.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,49,48,mono_de,28,27.0,Wort,Wort,0,289.0,forward,0,0.0,289.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,49,48,mono_de,29,28.0,Deutsch,Deutsch,0,693.0,forward,0,0.0,693.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,49,48,mono_de,30,29.0,dazwischen.,dazwischen.,0,983.0,forward,0,0.0,983.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,50,49,mono_de,1,0.0,So,So,0,1183.0,forward,0,0.0,1183.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,50,49,mono_de,2,1.0,was,was,0,597.0,forward,0,0.0,597.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,50,49,mono_de,3,2.0,kannst,kannst,0,592.0,forward,0,0.0,592.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,50,49,mono_de,4,3.0,du,du,0,546.0,forward,0,0.0,546.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,50,49,mono_de,5,4.0,doch,doch,0,1621.0,forward,0,0.0,1621.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,50,49,mono_de,6,5.0,nicht,nicht,0,620.0,forward,0,0.0,620.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,50,49,mono_de,7,6.0,darauf,darauf,0,666.0,forward,0,0.0,666.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,50,49,mono_de,8,7.0,"sprechen,",sprechen%2C,0,796.0,forward,0,0.0,796.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,50,49,mono_de,9,8.0,du,du,0,899.0,forward,0,0.0,899.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,50,49,mono_de,10,9.0,Idiot.,Idiot.,0,2027.0,forward,0,0.0,2027.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,51,50,mono_de,1,0.0,Ich,Ich,0,1851.0,forward,0,0.0,1851.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,51,50,mono_de,2,1.0,fand,fand,0,952.0,forward,0,0.0,952.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,51,50,mono_de,3,2.0,das,das,0,596.0,forward,0,0.0,596.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,51,50,mono_de,4,3.0,süß,süß,0,1351.0,forward,0,0.0,1351.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,51,50,mono_de,5,4.0,"ne,",ne%2C,0,555.0,forward,0,0.0,555.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,51,50,mono_de,6,5.0,und,und,0,924.0,forward,0,0.0,924.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,51,50,mono_de,7,6.0,ich,ich,0,915.0,forward,0,0.0,915.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,51,50,mono_de,8,7.0,wollt,wollt,0,532.0,forward,0,0.0,532.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,51,50,mono_de,9,8.0,auch,auch,0,574.0,forward,0,0.0,574.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,51,50,mono_de,10,9.0,"nicht,",nicht%2C,0,1419.0,forward,0,0.0,1419.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,51,50,mono_de,11,10.0,dass,dass,0,2630.0,forward,0,0.0,2630.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,51,50,mono_de,12,11.0,wir,wir,0,722.0,forward,0,0.0,722.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,51,50,mono_de,13,12.0,uns,uns,0,614.0,forward,0,0.0,614.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,51,50,mono_de,14,13.0,irgendwie,irgendwie,0,351.0,forward,0,0.0,351.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
NAAHBR10,be60987ceabd428b4f4c3af4fed2ba35,51,50,mono_de,15,14.0,"duzen,",duzen%2C,0,810.0,forward,0,0.0,810.0,False,False,ok,suitable,0.1346153846153846,0.8653846153846154
